DATE,Y,YM,M,W,D,YMW,Rain_inches,Wind_Direct,Temp_Atmo,Temp_RawWW,Temp_EffW,WFLow_MDG,Elect_Use_kWh,USD_per_MG,TSS_ER,TSS_EP,TSS_EE,TSS_LOAD_EE,TSS_Removal_lbPday,BOD5_ER,BOD5_EP,BOD5_EE,BOD5_LOAD_EE,BOD5_Remov_lbPday,NH3_ER,NH3_EE,NH3_LOAD_EE,NH3_Remov_lbPday,FECAL_EE,pH_ER,pH_EE,DO_EE,SO2_resid_EE,Cl2_Resid1,Cl2_Resid2,Comments,Sludge_RecyledPlusDeH2O_galx1000,Sludge_WASTED_gal,Sludge_PRIMARY_gal,TSS_EOD1,TSS_EOD2,TSS_EODRS,SettlePercent_HRS_30min_OD1,SettlePercent_HRS_30min_OD2,SVI_Avge_OD2,Vsperc_EOD1,Vsperc_EOD2,Vsperc_ODRS,SlugdeAge_OD1_2,SludgeAge_7dayAVG,FoodtoMass_OD1_2,FoodToMass_7dayAVG,Height_in_OD1,Height_in_OD2,AMPS_OD1,AMPS_OD2,DO_OD1_AM,DO_OD1_PM,DO_OD1_AVG,DO_OD2_AM,DO_OD2_PM,DO_OD2_AVG,NH3_OD1_AM,NH3_OD1_PM,NH3_OD2_AM,NH3_OD2_PM,NH3_OD2_AVG
3/8/09,2009,20093,3,2,,200932,0,S,79,69,68,2.37,7040,157.7316456,,,,,,,,,,,,,,,,7.4,7.3,6.4,0,2.366666667,3.033333333,JR                                         ,858,29648,11250,,,,50,51,,,,,,9.822346802,,0.325535845,18.5,18,84,85,1,0.4,0.7,1.1,0.3,0.7,2.4,0.3,2.4,0.4,1.375
3/9/09,2009,20093,3,3,,200933,0,SW,82,69,70,2.477,6240,133.6064516,,,,,,,,,,,,,,,,7.5,6.9,6.5,0,2.683333333,3.091666667,JF                                         ,932,31666,11250,,,,46,44,,,,,,9.747444301,,0.324797669,18.5,18,80,85,0.5,0.9,0.7,0.4,0.8,0.6,3.6,0.1,3.6,0.1,1.85
3/10/09,2009,20093,3,3,,200933,0,SE,81,69,69,2.528,7200,151.1146245,466,114,3,63.3,9769.3926,295,116,3.4,71.7,6152.81832,29,0.79,16.7,595.236642,2,7.5,6.5,6.7,0,2.508333333,2.833333333,JF                                          ,931,30167,11250,2630,2640,8120,47,50,184.0505819,0.67,0.673,,,9.612257474,,0.314025074,18.5,18,80,85,0.8,1,0.9,0.7,1,0.85,6,0.1,4.8,0.1,2.75
3/11/09,2009,20093,3,3,,200933,0,SE,80,69,70,2.51,7360,155.7035857,,,,,,,,,,,,,,,,7.4,6.5,6,0,2.65,3.15,GB                                         ,968,31013,11250,,,,47,55,,,,,,9.425261528,,0.314203802,18.5,18,101.5,105,0.5,0.8,0.65,0.6,0.7,0.65,4.8,0.1,4.8,0.1,2.45
3/12/09,2009,20093,3,3,,200933,0.01,NE,73,69,70,2.52,6720,141.6,436,116,3.3,69.4,9093.96936,319,,2,42,6662.3256,29,0.59,12.4,597.087288,2,7.5,6.6,6.2,0,2.4,3.383333333,GB                                          ,906,33054,11250,2740,2770,8060,53,53,192.3831985,,,,,9.465133955,,0.379295456,18.5,18,103.5,106.5,0.1,0.5,0.3,0.1,0.5,0.3,4.2,0.1,4.8,0.1,2.3
3/13/09,2009,20093,3,3,,200933,0.17,NE,55,68,69,2.546,7200,149.9294118,,,,,,,,,,,,,,,,7.4,6.7,6.2,0,2.325,2.9,NB,927,30315,11250,,,,52,54,,,,,,9.546257956,,0.379949790,18.5,18,80,85,0.6,1.1,0.85,0.8,1.2,1,3.6,0.1,4.2,0.1,2
3/14/09,2009,20093,3,3,,200933,1.29,NE,50,68,68,4.345,7360,90.04976959,,,,,,,,,,,,,,,,7.2,6.6,6,0,2.133333333,2.533333333,NB,2721,34711,11250,,,,24,25,,,,,,9.319634009,,0.420954704,18.5,18,80,85,1,2.2,1.6,0.9,2.1,1.5,9.6,0.1,7.2,0.1,4.25
3/15/09,2009,20093,3,3,,200933,0.73,NE,60,68,68,3.856,7840,107.8507772,,,,,,,,,,,,,,,,7.5,6.5,6,0,2.491666667,2.666666667,NB                                          ,2872,36959,11250,,,,49,48,,,,,,8.998347368,,0.453453280,18.5,18,80,85,1,2.1,1.55,0.9,2,1.45,2.4,0.5,1.2,0.5,1.15
3/16/09,2009,20093,3,4,,200934,1.38,NE,61,64,63,8.876,8000,47.83783784,,,,,,,,,,,,,,,,7.3,7.1,5.1,0,1.066666667,1.55,JR                                           ,4017,31692,11250,,,,34,29,,,,,,8.846384624,,0.593044477,18.5,18,,,0.2,1.6,0.9,0.1,1.5,0.8,2.4,0.8,2.4,0.9,1.625
3/17/09,2009,20093,3,4,,200934,0,E,73,68,67,3.807,7520,104.8062992,210,53,7,222.4,6450.4062,110,50,3.2,101.7,3393.61272,16,0.08,2.5,505.864368,2,7.4,6.8,6.1,0,1.616666667,3.166666667,JR                                         ,1175,28649,11250,2710,2670,10260,58,63,224.9885982,0.693,0.697,,,8.084776306,,0.414960292,18.5,18,85,87,1,2.4,1.7,1,2.3,1.65,1.4,0.1,1.6,0.1,0.8
3/18/09,2009,20093,3,4,,200934,0,SE,78,68,67,3.435,7200,111.1395349,,,,,,,,,,,,,,,,7.5,6.6,6.3,0,2.3,2.858333333,JF                                          ,1052,29229,11250,,,,56,60,,,,,,7.822545246,,0.428515370,18.5,18,80,85,0.7,1.6,1.15,0.7,1.4,1.05,2.4,0.1,2.4,0.1,1.25
3/19/09,2009,20093,3,4,,200934,0,NE,77,68,68,3.237,7200,118,454,172,3,81.1,12186.7416,238,,2,54,6377.0976,15,0.08,2.2,403.162272,2,7.4,6.6,6,0,2.333333333,2.816666667,JF,1015,29094,11250,3010,3100,9560,63,67,212.7156789,,,,,8.152009248,,0.337523366,18.5,18,80,85,0.7,1,0.85,0.9,1,0.95,3.6,0.1,4.8,0.1,2.15
3/20/09,2009,20093,3,4,,200934,0,NE,79,67,67,3.028,7520,131.7861386,,,,,,,,,,,,,,,,7.4,6.7,6,0,2.541666667,2.95,GB,1012,25138,11250,,,,59,62,,,,,,7.950031366,,0.342902224,18.5,18,121.5,125,0.8,1.3,1.05,0.8,1.4,1.1,3.6,0.1,3.6,0.1,1.85
3/21/09,2009,20093,3,4,,200934,0,NE,80,69,69,2.906,5440,99.26597938,,,,,,,,,,,,,,,,7.4,6.8,6.4,0,2.425,2.918181818,GB,1110,30220,11250,,,,62,62,,,,,,7.947408552,,0.326877709,18.5,18,122.5,125.5,0.8,0.7,0.75,0.8,0.7,0.75,4.2,0.1,4.8,0.1,2.3
3/22/09,2009,20093,3,4,,200934,0,E,78,69,69,2.764,8640,166.226087,,,,,,,,,,,,,,,,7.4,6.4,6.5,0,2.433333333,2.95,GB                                         ,978,30261,11250,,,,61,59,,,,,,8.109449033,,0.314551158,18.5,18,124.5,127,1,1,1,0.9,0.9,0.9,4.8,0.1,4.8,0.1,2.45
3/23/09,2009,20093,3,5,,200935,0,SE,77,69,69,2.862,6560,121.7958042,,,,,,,,,,,,,,,,7.5,6.8,6.5,0,2.45,2.841666667,NB                                          ,969,31336,11250,,,,56,58,,,,,,8.307244194,,0.247091309,18.5,18,80,85,0.6,1.1,0.85,0.5,1.1,0.8,4.2,0.1,4.8,0.1,2.3
3/24/09,2009,20093,3,5,,200935,0,SE,77,69,70,2.784,7040,134.4690647,454,84,3.4,78.8,10447.25112,256,69,2,46.4,5889.0408,5,0.8,18.5,97.37784,6,7.3,6.6,6,0.03,2.583333333,3.058333333,NB / Start CL2 to Ret. Sludge RD JR.,1009,32974,11250,3230,3160,8460,71,74,226.9957283,0.668,0.674,,,9.153216187,,0.318347609,18.5,18,80,85,0.5,1.2,0.85,0.4,1.1,0.75,3.6,0.1,3.6,0.1,1.85
3/25/09,2009,20093,3,5,,200935,0.04,S,74,70,70,2.849,6720,125.2042105,,,,,,,,,,,,,,,,7.4,6.8,5.9,0,2.4,2.825,JR                                            ,1252,30059,11250,,,,74,72,,,,,,10.11888061,,0.309412067,18.5,18,82,85,0.5,1.2,0.85,0.4,1.1,0.75,4.8,0.1,4.8,0.1,2.45
3/26/09,2009,20093,3,5,,200935,3.77,NE,73,66,67,8.225,7840,50.64525547,254,108,7.5,514.2,16898.7582,156,,5,342.8,10351.7748,8,3,205.7,342.774,19,7.2,6.8,5,0,0.991666667,2.016666667,JR                                          ,4350,29024,11250,1934,1885,6682,38,23,159.2499431,,,,,9.354945915,,0.392980157,18.5,18,107,110,0.6,0.3,0.45,0.6,0.3,0.45,7.8,0.1,9,0.1,4.25
3/27/09,2009,20093,3,5,,200935,0.27,SW,79,68,68,8.907,8800,52.44444444,,,,,,,,,,,,,,,,7.1,6.7,7.2,0,1.008333333,1.283333333,JF,4697,34736,11250,,,,20,20,,,,,,9.041358267,,0.483917714,18.5,18,80,85,2.6,1.5,2.05,2.4,1.5,1.95,7.2,0.1,7.2,0.1,3.65
3/28/09,2009,20093,3,5,,200935,0.02,NW,63,68,68,5.965,8800,78.40268456,,,,,,,,,,,,,,,,7.2,6.7,7,0,1.691666667,2.15,JF,3940,32771,11250,,,,36,40,,,,,,8.724737684,,0.531087706,18.5,18,80,85,2.3,2.1,2.2,2.1,2,2.05,2.4,0.1,2.4,0.1,1.25
3/29/09,2009,20093,3,5,,200935,0,NE,65,69,68,4.758,8960,99.95294118,,,,,,,,,,,,,,,,7.4,6.5,6.5,0,1.634166667,2.133333333,JF                                          ,4150,30351,11250,,,,60,62,,,,,,8.679103754,,0.562018848,18.5,18,80,85,1.9,1.9,1.9,1.8,1.8,1.8,3.6,0.1,3.6,0.1,1.85
3/30/09,2009,20093,3,6,,200936,0,S,72,68,67,3.594,7680,113.5955432,,,,,,,,,,,,,,,,7.6,6.7,6.1,0,1.727272727,2.463636364,"GB / Lowered OD Eff. Gates 1/2""    ",1435,34640,11250,,,,57,64,,,,,,8.527360614,,0.573308714,18,17.5,102.5,106.5,1.6,1,1.3,1.6,1.1,1.35,3.6,0.1,4.2,0.1,2
3/31/09,2009,20093,3,6,,200936,0,S,76,68,67,3.432,7040,108.9865889,484,70,2,57.2,13788.1884,296,84,2,57.2,8410.2228,20,0.53,15.2,556.962714,2,7.4,6.6,6.3,0,2.366666667,2.875,"GB / Wsste 40,000 GPD             ok RD JR.",968,37831,11250,3680,3610,12340,70,69,190.6765627,0.669,0.65,,,8.146077023,,0.598404454,18,17.5,118.5,120,0.4,0.7,0.55,0.5,1,0.75,3.6,0.1,3.6,0.1,1.85
4/1/09,2009,20094,4,1,,200941,0,SE,66,69,69,3.217,7040,116.0944099,,,,,,,,,,,,,,,,7.6,6.8,5.6,0,2.516666667,3.083333333,"NB / Waste 40,000 GPD            ",888,30387,11250,,,,68,68,,,,,,7.502101112,,0.604274275,18,17.5,80,85,0.6,1.1,0.85,0.6,1.2,0.9,3.6,0.1,4.2,0.1,2
4/2/09,2009,20094,4,1,,200941,0.62,S,72,69,69,4.387,6720,81.28291572,252,78,4.8,175.7,9050.63472,243,,3.2,117.2,8779.70148,22,2.6,95.2,710.28444,2,7.4,6.8,5.8,0,2.133333333,2.508333333,NB,1431,44172,11250,3780,3900,11220,77,79,203.1339031,,,,,7.607643438,,0.480965570,18,17.5,80,85,0.5,0.7,0.6,0.5,0.6,0.55,4.8,0.1,7.2,0.1,3.05
4/3/09,2009,20094,4,1,,200941,0,NE,71,69,69,3.32,7680,122.8337349,,,,,,,,,,,,,,,,7.3,6.8,6.2,0,1.766666667,2.966666667,JR,1052,38636,11250,,,,76,75,,,,,,7.770602628,,0.402489285,18,17.5,120,121,0.7,1.2,0.95,0.7,1.3,1,3.6,0.1,2.4,0.1,1.55
4/4/09,2009,20094,4,1,,200941,0.02,NE,78,70,69,3.06,6720,116.6117647,,,,,,,,,,,,,,,,7.3,6.8,6.1,0,2.241666667,3.225,JR,1085,39815,11250,,,,74,68,,,,,,7.682120349,,0.361777080,18,17.5,120,123,0.8,1.2,1,1.1,1.4,1.25,1.8,0.1,3,0.2,1.275
4/5/09,2009,20094,4,1,,200941,0,W,80,71,71,2.89,7040,129.3508651,,,,,,,,,,,,,,,,7.3,6.9,6.5,0,2.4,3.4,JR,892,39382,11250,,,,73,69,,,,,,7.537205786,,0.335524726,18,17.5,98.5,101,0.2,0.8,0.5,0.4,1.2,0.8,3.6,0.1,3.6,0.1,1.85
4/6/09,2009,20094,4,2,,200942,0,NE,62,68,68,2.878,6400,118,,,,,,,,,,,,,,,,7.4,6.7,6.3,0,2.533333333,2.883333333,JF                                             ,1847,39729,11250,,,,76,74,,,,,,7.323982728,,0.325557256,18,17.5,80,85,0.6,0.8,0.7,0.5,1,0.75,2.4,0.1,3.6,0.1,1.55
4/7/09,2009,20094,4,2,,200942,0,NW,62,68,68,2.866,6720,124.3317073,380,104,4,95.7,8999.8608,336,89,2,47.9,7994.5572,24,0.66,15.8,558.661572,5,7.5,6.7,6.5,0,2.55,3.091666667,JF                                            ,916,39040,11250,3320,3220,9280,63,67,198.9167852,0.685,0.652,,,7.425246079,,0.354434978,18,17.5,80,85,0.7,1.1,0.9,1.2,1.3,1.25,2.4,0.1,2.4,0.1,1.25
4/8/09,2009,20094,4,2,,200942,0,SW,74,68,68,2.863,7200,133.6783217,,,,,,,,,,,,,,,,7.4,6.7,6.3,0,2.575,3.308333333,GB                                          ,933,39440,11250,,,,64,66,,,,,,7.766209661,,0.348796596,18,17.5,122.5,124,1.1,1.4,1.25,1.6,1.5,1.55,3.6,0.1,2.4,0.1,1.55
4/9/09,2009,20094,4,2,,200942,0,S,74,68,68,2.744,7200,139.5328467,,,4,91.4,,,,3.1,70.8,,24,0.79,18.1,530.385636,2,7.5,6.8,6.8,0,2.525,3.375,GB,911,38412,11250,3311,3532,9350,65,65,190.1735113,,,,,7.712940693,,0.398269922,18,17.5,98.5,101.5,0.5,0.6,0.55,0.5,0.6,0.55,4.8,0.1,4.8,0.1,2.45
4/10/09,2009,20094,4,2,,200942,0,SW,83,68,68,2.643,7040,141.6,,,,,,,,,,,,,,,,7.4,6.7,6.1,0,2.775,3.158333333,NB,955,38317,11250,,,,64,65,,,,,,8.012434744,,0.385135900,18,17.5,80,85,0.5,0.9,0.7,0.5,1.1,0.8,4.8,0.1,4.8,0.1,2.45
4/11/09,2009,20094,4,2,,200942,0,N,75,68,68,2.577,6720,138.3069767,,,,,,,,,,,,,,,,7.3,6.6,6.2,0,2.916666667,3.091666667,NB,1034,45947,11250,,,,68,70,,,,,,7.842510829,,0.375864825,18,17.5,80,85,0.8,1.2,1,0.9,1.5,1.2,2.4,0.1,2.4,0.1,1.25
4/12/09,2009,20094,4,2,,200942,0.28,SW,73,68,68,2.943,7200,130.0408163,,,,,,,,,,,,,,,,7.3,6.7,6.4,0,2.716666667,2.875,NB                                        ,918,42226,11250,,,,68,65,,,,,,7.786794154,,0.376830562,18,17.5,80,85,0.6,1,0.8,0.7,1.2,0.95,4.8,4.8,4.8,3.6,4.5
4/13/09,2009,20094,4,3,,200943,0,SW,80,71,71,3.119,6080,103.4769231,,,,,,,,,,,,,,,,7.4,7.2,6,0,2.158333333,2.441666667,JR                                       ,1016,41668,11250,,,,59,62,,,,,,7.731278868,,0.381466099,18,17.5,82,85,0.4,0.7,0.55,1,1.1,1.05,2.4,0.1,6,0.1,2.15
4/14/09,2009,20094,4,3,,200943,0,NE,68,70,69,2.727,6880,133.8197802,588,116,2.6,59.2,13328.50428,449,122,2.9,66,10156.89402,,1.2,27.3,,2,7.4,6.7,5.6,0,2.358333333,2.758333333,JR,878,39242,11250,3070,3040,7740,59,56,188.1964684,0.681,0.688,,,7.983601083,,0.510722013,18,17.5,100,104,0.6,1.1,0.85,0.7,1.7,1.2,9,0.1,6,0.2,3.825
4/15/09,2009,20094,4,3,,200943,0,NE,75,68,67,2.661,6720,134.1473684,,,,,,,,,,,,,,,,7.3,6.6,5.9,0,2.791666667,2.991666667,JF,890,40128,11250,,,,61,59,,,,,,8.169768199,,0.505513222,18,17.5,80,85,0.5,0.9,0.7,0.6,1.2,0.9,5.4,0.1,6,0.1,2.9
4/16/09,2009,20094,4,3,,200943,0,NE,77,68,68,2.649,7040,141.0656604,408,116,2,44.2,8973.006,294,,2.1,46.4,6451.2819,27,0.47,10.4,586.33953,2,7.6,6.6,6.1,0,2.641666667,2.975,JF  / Stop CL2 to Ret. Sludge                                      ,927,39992,11250,2980,3030,8560,37,44,134.6877976,,,,,7.984540774,,0.444932704,18,17.5,80,85,0.6,1,0.8,1.3,1.3,1.3,4.8,0.1,4.8,0.1,2.45
4/17/09,2009,20094,4,3,,200943,0.98,NE,78,69,69,2.894,7200,132.2906574,,,,,,,,,,,,,,,,7.4,6.7,6.5,0,2.7,3.054545455,GB,982,39043,11250,,,,43,45,,,,,,8.042553128,,0.450690114,18,17.5,97.5,100,0.1,0.5,0.3,0.2,0.9,0.55,3.6,0.1,2.4,0.1,1.55
4/18/09,2009,20094,4,3,,200943,2.12,SE,73,69,68,6.878,7200,55.56976744,,,,,,,,,,,,,,,,7.5,6.6,6.5,0,1.216666667,2.258333333,GB,2853,40946,11250,,,,44,44,,,,,,7.951162311,,0.549717580,18,17.5,105,107,0.9,0.2,0.55,0.8,0.2,0.5,3.6,0.1,3.6,0.1,1.85
4/19/09,2009,20094,4,3,,200943,0.42,SE,78,69,69,9.391,9280,52.47795527,,,,,,,,,,,,,,,,7.2,6.2,5.8,0,0.66,1.69,GB                                      ,3284,0,11250,,,,15,15,,,,,,9.147381716,,0.698258777,18,17.5,105,109.5,1.7,1,1.35,1.8,1.3,1.55,0.6,0.1,0.6,0.1,0.35
4/20/09,2009,20094,4,4,,200944,0.02,NW,70,69,69,4.795,7360,81.42,,,,,,,,,,,,,,,,7.4,6.7,6.2,0,2.008333333,2.816666667,NB                                      ,2084,39085,11250,,,,34,31,,,,,,9.229895995,,0.736948577,18,17.5,80,85,1.3,1.5,1.4,1.6,1.8,1.7,0.5,0.1,0.5,0.1,0.3
4/21/09,2009,20094,4,4,,200944,0,NE,79,69,69,3.595,7360,108.56,144,62,2.5,75.1,4248.396,238,69,3,90.1,7055.64,18,0.81,24.3,516.11256,16,7.6,6.8,5.7,0,2.6,2.916666667,NB                                     ,971,39099,11250,3530,3520,13220,54,47,143.2486158,0.674,0.668,,,8.171362078,,0.513121373,18,17.5,80,85,0.7,1.1,0.9,0.7,1.2,0.95,2.4,0.1,4.8,0.1,1.85
4/22/09,2009,20094,4,4,,200944,0,SW,84,70,72,3.413,7360,114.6087977,,,,,,,,,,,,,,,,7.5,6.8,5.9,0,2.116666667,2.825,GB                                      ,986,40097,11250,,,,43,50,,,,,,7.550837342,,0.524829344,18,17.5,100,100.5,0.5,0.5,0.5,0.7,0.9,0.8,3.6,0.1,3.6,0.1,1.85
4/23/09,2009,20094,4,4,,200944,0,SSW,83,70,72,3.275,7040,113.9707317,188,64,2.5,68.4,5074.3896,238,,2.6,71.1,6439.41408,20,1.3,35.6,511.54224,7,7.6,6.8,6,0,2.133333333,2.916666667,GB                                       ,947,39367,11250,3250,3410,11520,42,39,121.8001353,,,,,7.470211254,,0.455703137,18,17.5,100,101.5,0.2,0.6,0.4,0.5,0.7,0.6,7.2,0.1,6,0.1,3.35
4/24/09,2009,20094,4,4,,200944,0,S,82,69,68,3.109,6880,117.4688103,,,,,,,,,,,,,,,,7.5,6.6,6.4,0,2.35,2.833333333,JF,1079,41097,11250,,,,44,41,,,,,,6.968549455,,0.458630282,18,17.5,80,85,0.5,1,0.75,0.5,1,0.75,4.8,0.1,5.4,0.1,2.6
4/25/09,2009,20094,4,4,,200944,0,SW,83,68,68,2.885,7360,135.7,,,,,,,,,,,,,,,,7.4,6.7,6.2,0,2.55,2.825,JF,1149,39587,11250,,,,41,43,,,,,,6.955381888,,0.405409477,18,17.5,80,85,0.5,1,0.75,0.8,1.1,0.95,4.8,0.1,4.8,0.1,2.45
4/26/09,2009,20094,4,4,,200944,0,SW,84,68,69,2.849,7200,134.1473684,,,,,,,,,,,,,,,,7.5,6.5,6.2,0,2.541666667,2.891666667,JF                                            ,1036,43010,11250,,,,43,43,,,,,,6.925212926,,0.318393462,18,17.5,80,85,0.5,1.1,0.8,0.8,1.1,0.95,3,0.1,4.8,0.1,2
4/27/09,2009,20094,4,5,,200945,0,SE,82,69,69,2.975,7200,128.295302,,,,,,,,,,,,,,,,7.4,6.4,5.9,0,2.341666667,2.766666667,GB                                           ,1040,40026.4,11250,,,,40,42,,,,,,6.104484028,,0.294177996,18,17.5,100.5,102,0.5,0.6,0.55,0.7,0.8,0.75,3.6,0.1,3.6,0.1,1.85
4/28/09,2009,20094,4,5,,200945,0.58,S,80,69,68,3.64,7200,105.032967,346,100,3.8,115.4,10388.37072,286,110,2.4,72.9,8609.41536,23,3.2,97.1,601.08048,60,7.6,6.5,6.4,0,2.075,3.233333333,GB                                         ,1111,43198.4,11250,2830,2730,9680,37,32,123.9790833,0.657,0.675,,,6.069459374,,0.366719537,18,17.5,81.5,83.5,0.1,1.3,0.7,0.1,1.5,0.8,3.6,0.1,4,0.1,1.95
4/29/09,2009,20094,4,5,,200945,0,S,83,69,68,2.99,7200,127.8662207,,,,,,,,,,,,,,,,7.4,6.6,6,0.02,2.55,2.9,NB                                           ,964,39805,11250,,,,39,39,,,,,,6.219213395,,0.359765938,18,17.5,80,85,0.6,1.2,0.9,0.6,1.2,0.9,4.2,0.1,4.2,0.1,2.15
4/30/09,2009,20094,4,5,,200945,0,S,82,69,68,3.005,6880,121.776,300,78,4.4,110.1,7395.912,352,,2.9,72.6,8734.482,24,1.2,30,570.456,2,7.4,6.8,6,0.03,2.591666667,3.033333333,NB                                   ok RD JR.,980,39771,11250,2460,2470,7840,24,22,93.31490076,,,,,6.346864684,,0.503700896,18,17.5,80,85,0.3,0.7,0.5,0.4,1,0.7,6,0.1,6,0.1,3.05
5/1/09,2009,20095,5,1,,200951,0,SW,85,74,75,2.789,7360,140.0774194,,,,,,,,,,,,,,,,7.4,6.9,6.2,0,2.145454545,2.463636364,"JR / Wasting 40,000 GPD ",968,30879,11250,,,,22,22,,,,,,6.557209702,,0.496186477,18,17.5,100,102,0.1,0.7,0.4,0.1,0.9,0.5,6,0.1,6,0.1,3.05
5/2/09,2009,20095,5,1,,200951,0,SW,85,76,75,3.252,7040,115.0227692,,,,,,,,,,,,,,,,7.4,7.1,6.4,0,2.225,2.8875,JR,1139,45596,11250,,,,25,24,,,,,,6.46740464,,0.504875023,18,17.5,80,83,0.3,0.5,0.4,0.2,0.5,0.35,4.8,0.1,4.8,0.1,2.45
5/3/09,2009,20095,5,1,,200951,0.05,SW,79,76,75,2.915,7520,136.7506849,,,,,,,,,,,,,,,,7.5,6.9,6.4,0,2.141666667,2.783333333,JR                                          ,950,38268,11250,,,,30,31,,,,,,6.492735518,,0.506518803,18,17.5,99,100.5,0.5,0.8,0.65,0.5,1,0.75,5.4,0.1,4.8,0.1,2.6
5/4/09,2009,20095,5,2,,200952,1.32,E,84,70,71,5.952,6880,61.39966387,,,,,,,,,,,,,,,,7.6,6.8,5.4,0,2.183333333,2.55,JF                                          ,2606,43466,11250,,,,32,33,,,,,,6.455654212,,0.576262004,18,17.5,80,85,0.3,1.5,0.9,0.3,1.6,0.95,3.6,0.1,3.6,0.1,1.85
5/5/09,2009,20095,5,2,,200952,0,SW,86,70,70,3.68,8480,122.3608696,278,74,4.5,138.1,8394.0432,323,80,3.3,101.3,9811.97664,31,0.54,16.6,934.853952,210,7.4,6.6,5.8,0,2.183333333,2.741666667,"JF / Waste 30,000 GPD             ",1622,30352,11250,2200,2270,6080,21,20,91.78013616,0.687,0.6955,,,6.988921998,,0.656594316,18,17.5,80,85,1.3,1.2,1.25,1.2,1.2,1.2,2.4,0.1,2.4,0.1,1.25
5/6/09,2009,20095,5,2,,200952,0,SW,83,70,71,3.269,7520,122.1137615,,,,,,,,,,,,,,,,7.5,6.7,6.5,0,2.45,2.841666667,GB                                          ,979,29565.2,11250,,,,24,22,,,,,,7.705129215,,0.664073828,18,17.5,100.5,103.5,0.7,0.4,0.55,0.8,0.6,0.7,3.6,0.1,3.6,0.1,1.85
5/7/09,2009,20095,5,2,,200952,0,S,84,70,70,3.201,6880,114.165,222,68,2,53.4,5871.36,194,,3.2,85.4,5092.0704,28,0.44,11.7,735.52128,2,7.5,6.4,6.3,0,2.166666667,2.725,GB / DeWater Mach. Down        ,956,30160.1,11250,2460,2420,7240,25,23,98.33366929,,,,,8.031061351,,0.515465163,18,17.5,100,88.5,0.5,0.9,0.7,0.5,1,0.75,4.2,0.1,4.2,0.1,2.15
5/8/09,2009,20095,5,2,,200952,0,SW,85,69,70,3.125,7040,119.8153846,,,,,,,,,,,,,,,,7.4,6.5,6,0,2.441666667,3.075,NB,933,31190,11250,,,,24,22,,,,,,8.61796533,,0.522253013,18,17.5,80,85,0.2,0.8,0.5,0.1,0.8,0.45,3.6,0.1,4.2,0.1,2
5/9/09,2009,20095,5,2,,200952,0,SW,89,70,70,2.878,7040,129.8,,,,,,,,,,,,,,,,7.4,6.5,5.9,0,2.836363636,3.05,NB,1088,32241,11250,,,,23,24,,,,,,8.57684254,,0.514642394,18,17.5,80,85,0.3,1,0.65,0.3,1.2,0.75,3.6,0.1,2.4,0.1,1.55
5/10/09,2009,20095,5,2,,200952,0,SE,89,70,70,2.669,6880,136.8269663,,,,,,,,,,,,,,,,7.5,6.4,6.1,0,2.858333333,3.15,NB                                         ,937,34957,11250,,,,23,23,,,,,,8.90702477,,0.509500084,18,17.5,80,85,0.4,1.4,0.9,0.4,1.4,0.9,1.2,0.1,2.4,0.1,0.95
5/11/09,2009,20095,5,3,,200953,0.37,SSW,87,74,77,3.206,6880,113.8093458,,,,,,,,,,,,,,,,7.4,6.7,6,0,2.175,2.8,JR                                         ,1108,33609,11250,,,,23,23,,,,,,9.051144299,,0.453140365,18,17.5,115,117,0.1,1.3,0.7,0.1,1.4,0.75,8.4,0.1,7.2,0.1,3.95
5/12/09,2009,20095,5,3,,200953,0,SW,87,76,76,3.11,6720,114.7369775,234,276,5,129.7,5939.6646,174,149,2.3,59.7,4453.45158,28,2.7,70,656.21622,64,7.4,6.8,5.5,0,2.15,3.258333333,JR / DeWater Mach. Fixed          ,959,30457,11250,2460,2130,7500,24,25,107.4659338,0.698,0.6885,,,9.04735964,,0.309322951,18,17.5,99,102,0.3,0.8,0.55,0.3,0.8,0.55,7.2,0.1,6.6,0.1,3.5
5/13/09,2009,20095,5,3,,200953,0,SW,89,69,70,2.92,6720,122.2027397,,,,,,,,,,,,,,,,7.4,6.5,6.1,0,2.775,3.016666667,JF                                             ,955,29342,11250,,,,26,27,,,,,,8.790939117,,0.304278075,18,17.5,80,85,0.2,0.7,0.45,0.2,0.6,0.4,6,0.1,5.4,0.1,2.9
5/14/09,2009,20095,5,3,,200953,0.15,SE,85,69,70,2.991,7040,125.0247492,202,81,5,124.7,4912.5102,212,,2,49.9,5236.686,25,0.56,14,609.450504,3,7.7,6.7,6.1,0,2.55,2.791666667,JF,1029,29538,11250,1840,1710,6360,29,27,157.7517162,,,,,8.376393716,,0.367615465,18,17.5,80,85,0.4,0.6,0.5,0.7,0.6,0.65,4.8,0.1,4.8,0.1,2.45
5/15/09,2009,20095,5,3,,200953,0.02,SW,87,70,70,2.828,7520,141.0996466,,,,,,,,,,,,,,,,7.5,6.6,6.4,0,2.633333333,2.975,GB,952,30417.8,11250,,,,25,26,,,,,,7.863510352,,0.362514580,18,17.5,101,102.5,0.5,1.4,0.95,0.7,1.5,1.1,4.8,0.2,5.4,0.1,2.625
